date_releve,type_financement,marque,modele,nb_total,nb_electrique,proportion_electrique
2026-07-16T07:33:29,cash,RENAULT,ARKANA,13,0,0.0
2026-07-16T07:33:29,cash,RENAULT,AUSTRAL,4,0,0.0
2026-07-16T07:33:29,cash,RENAULT,CAPTUR,15,0,0.0
2026-07-16T07:33:29,cash,RENAULT,CLIO,28,0,0.0
2026-07-16T07:33:29,cash,RENAULT,ESPACE,1,0,0.0
2026-07-16T07:33:29,cash,RENAULT,EXPRESS,20,0,0.0
2026-07-16T07:33:29,cash,RENAULT,KADJAR,2,0,0.0
2026-07-16T07:33:29,cash,RENAULT,KANGOO,4,0,0.0
2026-07-16T07:33:29,cash,RENAULT,MASTER,1,0,0.0
2026-07-16T07:33:29,cash,RENAULT,MEGANE,16,0,0.0
2026-07-16T07:33:29,cash,RENAULT,MEGANE E-TECH,2,2,1.0
2026-07-16T07:33:29,cash,RENAULT,SCENIC,7,0,0.0
2026-07-16T07:33:29,cash,RENAULT,SYMBIOZ,1,0,0.0
2026-07-16T07:33:29,cash,RENAULT,TRAFIC,6,0,0.0
2026-07-16T07:33:29,cash,RENAULT,TWINGO,1,0,0.0
2026-07-16T07:33:29,cash,RENAULT,ZOE,1,1,1.0
2026-07-16T07:33:29,cash,SEAT,TARRACO,1,0,0.0
2026-07-16T07:33:29,cash,SKODA,FABIA,6,0,0.0
2026-07-16T07:33:29,cash,SKODA,KAMIQ,5,0,0.0
2026-07-16T07:33:29,cash,SKODA,KAROQ,1,0,0.0
2026-07-16T07:33:29,cash,SKODA,KODIAQ,2,0,0.0
2026-07-16T07:33:29,cash,SMART,1,1,1,1.0
2026-07-16T07:33:29,cash,TESLA,MODEL 3,7,7,1.0
2026-07-16T07:33:29,cash,TESLA,MODEL Y,6,6,1.0
2026-07-16T07:33:29,cash,TOYOTA,AYGO X,3,0,0.0
2026-07-16T07:33:29,cash,TOYOTA,C-HR,4,0,0.0
2026-07-16T07:33:29,cash,TOYOTA,COROLLA,3,0,0.0
2026-07-16T07:33:29,cash,TOYOTA,COROLLA TS,9,0,0.0
2026-07-16T07:33:29,cash,TOYOTA,PROACE CITY,1,0,0.0
2026-07-16T07:33:29,cash,TOYOTA,RAV4 HSD,2,0,0.0
2026-07-16T07:33:29,cash,TOYOTA,RAV4 PLUG IN,5,0,0.0
2026-07-16T07:33:29,cash,TOYOTA,YARIS,2,0,0.0
2026-07-16T07:33:29,cash,TOYOTA,YARIS CROSS,2,0,0.0
2026-07-16T07:33:29,cash,TOYOTA,YARIS HYBRID,2,0,0.0
2026-07-16T07:33:29,cash,VOLKSWAGEN,GOLF,7,0,0.0
2026-07-16T07:33:29,cash,VOLKSWAGEN,POLO,6,0,0.0
2026-07-16T07:33:29,cash,VOLKSWAGEN,T-ROC,5,0,0.0
2026-07-16T07:33:29,cash,VOLKSWAGEN,TIGUAN,3,0,0.0
2026-07-16T07:33:29,cash,VOLKSWAGEN,TIGUAN ALLSPACE,4,0,0.0
2026-07-16T07:33:29,cash,VOLKSWAGEN,TOURAN,1,0,0.0
2026-07-16T07:33:29,cash,VOLKSWAGEN,TRANSPORTER,1,0,0.0
2026-07-16T09:17:43,leasing,AUDI,A3 SPORTBACK,6,0,0.0
2026-07-16T09:17:43,leasing,BMW,IX1,1,1,1.0
2026-07-16T09:17:43,leasing,BMW,IX3,1,1,1.0
2026-07-16T09:17:43,leasing,BMW,SERIE 1,5,0,0.0
2026-07-16T09:17:43,leasing,BMW,SERIE 3,2,0,0.0
2026-07-16T09:17:43,leasing,BMW,X1,5,0,0.0
2026-07-16T09:17:43,leasing,BMW,X3,3,0,0.0
2026-07-16T09:17:43,leasing,CITROEN,BERLINGO,7,0,0.0
2026-07-16T09:17:43,leasing,CITROEN,C3,7,0,0.0
2026-07-16T09:17:43,leasing,CITROEN,C3 AIRCROSS,6,0,0.0
2026-07-16T09:17:43,leasing,CITROEN,C4,4,0,0.0
2026-07-16T09:17:43,leasing,CITROEN,C5 AIRCROSS,11,0,0.0
2026-07-16T09:17:43,leasing,CITROEN,C5 X,4,0,0.0
2026-07-16T09:17:43,leasing,CITROEN,GRAND C4 SPACETOURER,1,0,0.0
2026-07-16T09:17:43,leasing,CITROEN,JUMPY,4,0,0.0
2026-07-16T09:17:43,leasing,DACIA,SANDERO,1,0,0.0
2026-07-16T09:17:43,leasing,DS,DS3,1,0,0.0
2026-07-16T09:17:43,leasing,DS,DS3 CROSSBACK,2,1,0.5
2026-07-16T09:17:43,leasing,DS,DS7,2,0,0.0
2026-07-16T09:17:43,leasing,FIAT,500,1,0,0.0
2026-07-16T09:17:43,leasing,FORD,KUGA,5,0,0.0
2026-07-16T09:17:43,leasing,FORD,PUMA,1,0,0.0
2026-07-16T09:17:43,leasing,HYUNDAI,IONIQ,1,1,1.0
2026-07-16T09:17:43,leasing,HYUNDAI,KONA,1,1,1.0
2026-07-16T09:17:43,leasing,HYUNDAI,SANTA FE,1,0,0.0
2026-07-16T09:17:43,leasing,HYUNDAI,TUCSON,8,0,0.0
2026-07-16T09:17:43,leasing,JEEP,AVENGER,2,2,1.0
2026-07-16T09:17:43,leasing,KIA,CEED,4,0,0.0
2026-07-16T09:17:43,leasing,KIA,E-NIRO,1,1,1.0
2026-07-16T09:17:43,leasing,KIA,NIRO,1,0,0.0
2026-07-16T09:17:43,leasing,KIA,NIRO EV,4,4,1.0
2026-07-16T09:17:43,leasing,KIA,PICANTO,1,0,0.0
2026-07-16T09:17:43,leasing,KIA,PROCEED,1,0,0.0
2026-07-16T09:17:43,leasing,KIA,RIO,1,0,0.0
2026-07-16T09:17:43,leasing,KIA,SPORTAGE,6,0,0.0
2026-07-16T09:17:43,leasing,KIA,STONIC,12,0,0.0
2026-07-16T09:17:43,leasing,KIA,XCEED,1,0,0.0
2026-07-16T09:17:43,leasing,MERCEDES-BENZ,CLASSE A,4,0,0.0
2026-07-16T09:17:43,leasing,MERCEDES-BENZ,CLASSE CLA,1,0,0.0
2026-07-16T09:17:43,leasing,MINI,COUNTRYMAN,1,0,0.0
2026-07-16T09:17:43,leasing,NISSAN,LEAF,1,1,1.0
2026-07-16T09:17:43,leasing,NISSAN,QASHQAI,6,0,0.0
2026-07-16T09:17:43,leasing,NISSAN,X-TRAIL,1,0,0.0
2026-07-16T09:17:43,leasing,OPEL,ASTRA,1,0,0.0
2026-07-16T09:17:43,leasing,OPEL,CORSA,4,0,0.0
2026-07-16T09:17:43,leasing,OPEL,CROSSLAND,3,0,0.0
2026-07-16T09:17:43,leasing,OPEL,E-CORSA,1,1,1.0
2026-07-16T09:17:43,leasing,OPEL,GRANDLAND,1,0,0.0
2026-07-16T09:17:43,leasing,PEUGEOT,2008,19,0,0.0
2026-07-16T09:17:43,leasing,PEUGEOT,208,5,0,0.0
2026-07-16T09:17:43,leasing,PEUGEOT,3008,32,0,0.0
2026-07-16T09:17:43,leasing,PEUGEOT,308,5,0,0.0
2026-07-16T09:17:43,leasing,PEUGEOT,308 SW,2,0,0.0
2026-07-16T09:17:43,leasing,PEUGEOT,5008,13,0,0.0
2026-07-16T09:17:43,leasing,PEUGEOT,E-2008,6,6,1.0
2026-07-16T09:17:43,leasing,PEUGEOT,E-208,3,3,1.0
2026-07-16T09:17:43,leasing,PEUGEOT,EXPERT,5,0,0.0
2026-07-16T09:17:43,leasing,PEUGEOT,PARTNER,8,0,0.0
2026-07-16T09:17:43,leasing,RENAULT,ARKANA,13,0,0.0
2026-07-16T09:17:43,leasing,RENAULT,AUSTRAL,4,0,0.0
2026-07-16T09:17:43,leasing,RENAULT,CAPTUR,14,0,0.0
2026-07-16T09:17:43,leasing,RENAULT,CLIO,21,0,0.0
2026-07-16T09:17:43,leasing,RENAULT,ESPACE,1,0,0.0
2026-07-16T09:17:43,leasing,RENAULT,EXPRESS,20,0,0.0
2026-07-16T09:17:43,leasing,RENAULT,KADJAR,1,0,0.0
2026-07-16T09:17:43,leasing,RENAULT,KANGOO,4,0,0.0
2026-07-16T09:17:43,leasing,RENAULT,MASTER,1,0,0.0
2026-07-16T09:17:43,leasing,RENAULT,MEGANE,13,0,0.0
2026-07-16T09:17:43,leasing,RENAULT,MEGANE E-TECH,2,2,1.0
2026-07-16T09:17:43,leasing,RENAULT,SCENIC,6,0,0.0
2026-07-16T09:17:43,leasing,RENAULT,TRAFIC,5,0,0.0
2026-07-16T09:17:43,leasing,RENAULT,ZOE,1,1,1.0
2026-07-16T09:17:43,leasing,SEAT,TARRACO,1,0,0.0
2026-07-16T09:17:43,leasing,SKODA,FABIA,6,0,0.0
2026-07-16T09:17:43,leasing,SKODA,KAMIQ,5,0,0.0
2026-07-16T09:17:43,leasing,SKODA,KAROQ,1,0,0.0
2026-07-16T09:17:43,leasing,SKODA,KODIAQ,2,0,0.0
2026-07-16T09:17:43,leasing,SUZUKI,SWIFT,1,0,0.0
2026-07-16T09:17:43,leasing,TESLA,MODEL 3,5,5,1.0
2026-07-16T09:17:43,leasing,TESLA,MODEL Y,5,5,1.0
2026-07-16T09:17:43,leasing,TOYOTA,AYGO X,3,0,0.0
2026-07-16T09:17:43,leasing,TOYOTA,C-HR,3,0,0.0
2026-07-16T09:17:43,leasing,TOYOTA,COROLLA,3,0,0.0
2026-07-16T09:17:43,leasing,TOYOTA,COROLLA TS,9,0,0.0
2026-07-16T09:17:43,leasing,TOYOTA,PROACE CITY,1,0,0.0
2026-07-16T09:17:43,leasing,TOYOTA,RAV4 HSD,1,0,0.0
2026-07-16T09:17:43,leasing,TOYOTA,RAV4 PLUG IN,5,0,0.0
2026-07-16T09:17:43,leasing,TOYOTA,YARIS,2,0,0.0
2026-07-16T09:17:43,leasing,TOYOTA,YARIS HYBRID,2,0,0.0
2026-07-16T09:17:43,leasing,VOLKSWAGEN,GOLF,6,0,0.0
2026-07-16T09:17:43,leasing,VOLKSWAGEN,POLO,6,0,0.0
2026-07-16T09:17:43,leasing,VOLKSWAGEN,T-ROC,4,0,0.0
2026-07-16T09:17:43,leasing,VOLKSWAGEN,TIGUAN,3,0,0.0
2026-07-16T09:17:43,leasing,VOLKSWAGEN,TIGUAN ALLSPACE,2,0,0.0
2026-07-16T09:17:43,leasing,VOLKSWAGEN,TOURAN,1,0,0.0
2026-07-16T09:17:43,leasing,VOLKSWAGEN,TRANSPORTER,1,0,0.0
2026-07-16T09:17:43,cash,AUDI,A3 SPORTBACK,6,0,0.0
2026-07-16T09:17:43,cash,BMW,IX1,1,1,1.0
2026-07-16T09:17:43,cash,BMW,IX3,1,1,1.0
2026-07-16T09:17:43,cash,BMW,SERIE 1,5,0,0.0
2026-07-16T09:17:43,cash,BMW,SERIE 3,2,0,0.0
2026-07-16T09:17:43,cash,BMW,X1,6,0,0.0
2026-07-16T09:17:43,cash,BMW,X3,3,0,0.0
2026-07-16T09:17:43,cash,BMW,X5,1,0,0.0
2026-07-16T09:17:43,cash,CITROEN,BERLINGO,8,0,0.0
2026-07-16T09:17:43,cash,CITROEN,C3,8,0,0.0
2026-07-16T09:17:43,cash,CITROEN,C3 AIRCROSS,6,0,0.0
2026-07-16T09:17:43,cash,CITROEN,C4,4,0,0.0
2026-07-16T09:17:43,cash,CITROEN,C5 AIRCROSS,11,0,0.0
2026-07-16T09:17:43,cash,CITROEN,C5 X,4,0,0.0
2026-07-16T09:17:43,cash,CITROEN,E-C4,1,1,1.0
2026-07-16T09:17:43,cash,CITROEN,GRAND C4 SPACETOURER,1,0,0.0
2026-07-16T09:17:43,cash,CITROEN,JUMPY,5,0,0.0
2026-07-16T09:17:43,cash,DACIA,SANDERO,1,0,0.0
2026-07-16T09:17:43,cash,DS,DS3,1,0,0.0
2026-07-16T09:17:43,cash,DS,DS3 CROSSBACK,2,1,0.5
2026-07-16T09:17:43,cash,DS,DS7,2,0,0.0
2026-07-16T09:17:43,cash,FIAT,500,1,0,0.0
2026-07-16T09:17:43,cash,FORD,KUGA,6,0,0.0
2026-07-16T09:17:43,cash,FORD,PUMA,1,0,0.0
2026-07-16T09:17:43,cash,FORD,TRANSIT CUSTOM,1,0,0.0
2026-07-16T09:17:43,cash,HYUNDAI,IONIQ,1,1,1.0
2026-07-16T09:17:43,cash,HYUNDAI,KONA,1,1,1.0
2026-07-16T09:17:43,cash,HYUNDAI,SANTA FE,1,0,0.0
2026-07-16T09:17:43,cash,HYUNDAI,TUCSON,8,0,0.0
2026-07-16T09:17:43,cash,JEEP,AVENGER,2,2,1.0
2026-07-16T09:17:43,cash,KIA,CEED,4,0,0.0
2026-07-16T09:17:43,cash,KIA,E-NIRO,1,1,1.0
2026-07-16T09:17:43,cash,KIA,NIRO,1,0,0.0
2026-07-16T09:17:43,cash,KIA,NIRO EV,4,4,1.0
2026-07-16T09:17:43,cash,KIA,PICANTO,1,0,0.0
2026-07-16T09:17:43,cash,KIA,PROCEED,1,0,0.0
2026-07-16T09:17:43,cash,KIA,RIO,1,0,0.0
2026-07-16T09:17:43,cash,KIA,SPORTAGE,7,0,0.0
2026-07-16T09:17:43,cash,KIA,STONIC,12,0,0.0
2026-07-16T09:17:43,cash,KIA,XCEED,1,0,0.0
2026-07-16T09:17:43,cash,MERCEDES-BENZ,CLASSE A,6,0,0.0
2026-07-16T09:17:43,cash,MERCEDES-BENZ,CLASSE CLA,1,0,0.0
2026-07-16T09:17:43,cash,MERCEDES-BENZ,GLB,1,0,0.0
2026-07-16T09:17:43,cash,MINI,COUNTRYMAN,1,0,0.0
2026-07-16T09:17:43,cash,NISSAN,LEAF,1,1,1.0
2026-07-16T09:17:43,cash,NISSAN,QASHQAI,7,0,0.0
2026-07-16T09:17:43,cash,NISSAN,X-TRAIL,1,0,0.0
2026-07-16T09:17:43,cash,OPEL,ASTRA,1,0,0.0
2026-07-16T09:17:43,cash,OPEL,CORSA,4,0,0.0
2026-07-16T09:17:43,cash,OPEL,CROSSLAND,3,0,0.0
2026-07-16T09:17:43,cash,OPEL,E-CORSA,1,1,1.0
2026-07-16T09:17:43,cash,OPEL,GRANDLAND,1,0,0.0
2026-07-16T09:17:43,cash,OPEL,GRANDLAND X,1,0,0.0
2026-07-16T09:17:43,cash,PEUGEOT,108,1,0,0.0
2026-07-16T09:17:43,cash,PEUGEOT,2008,21,0,0.0
2026-07-16T09:17:43,cash,PEUGEOT,208,8,0,0.0
2026-07-16T09:17:43,cash,PEUGEOT,3008,39,0,0.0
2026-07-16T09:17:43,cash,PEUGEOT,308,5,0,0.0
2026-07-16T09:17:43,cash,PEUGEOT,308 SW,2,0,0.0
2026-07-16T09:17:43,cash,PEUGEOT,5008,14,0,0.0
2026-07-16T09:17:43,cash,PEUGEOT,E-2008,6,6,1.0
2026-07-16T09:17:43,cash,PEUGEOT,E-208,5,5,1.0
2026-07-16T09:17:43,cash,PEUGEOT,E-308,1,1,1.0
2026-07-16T09:17:43,cash,PEUGEOT,EXPERT,5,0,0.0
2026-07-16T09:17:43,cash,PEUGEOT,PARTNER,9,0,0.0
2026-07-16T09:17:43,cash,RENAULT,ARKANA,13,0,0.0
2026-07-16T09:17:43,cash,RENAULT,AUSTRAL,4,0,0.0
2026-07-16T09:17:43,cash,RENAULT,CAPTUR,15,0,0.0
2026-07-16T09:17:43,cash,RENAULT,CLIO,28,0,0.0
2026-07-16T09:17:43,cash,RENAULT,ESPACE,1,0,0.0
2026-07-16T09:17:43,cash,RENAULT,EXPRESS,20,0,0.0
2026-07-16T09:17:43,cash,RENAULT,KADJAR,2,0,0.0
2026-07-16T09:17:43,cash,RENAULT,KANGOO,4,0,0.0
2026-07-16T09:17:43,cash,RENAULT,MASTER,1,0,0.0
2026-07-16T09:17:43,cash,RENAULT,MEGANE,16,0,0.0
2026-07-16T09:17:43,cash,RENAULT,MEGANE E-TECH,2,2,1.0
2026-07-16T09:17:43,cash,RENAULT,SCENIC,6,0,0.0
2026-07-16T09:17:43,cash,RENAULT,SYMBIOZ,1,0,0.0
2026-07-16T09:17:43,cash,RENAULT,TRAFIC,5,0,0.0
2026-07-16T09:17:43,cash,RENAULT,TWINGO,1,0,0.0
2026-07-16T09:17:43,cash,RENAULT,ZOE,1,1,1.0
2026-07-16T09:17:43,cash,SEAT,TARRACO,1,0,0.0
2026-07-16T09:17:43,cash,SKODA,FABIA,6,0,0.0
2026-07-16T09:17:43,cash,SKODA,KAMIQ,5,0,0.0
2026-07-16T09:17:43,cash,SKODA,KAROQ,1,0,0.0
2026-07-16T09:17:43,cash,SKODA,KODIAQ,2,0,0.0
2026-07-16T09:17:43,cash,SMART,1,1,1,1.0
2026-07-16T09:17:43,cash,SUZUKI,SWIFT,1,0,0.0
2026-07-16T09:17:43,cash,TESLA,MODEL 3,7,7,1.0
2026-07-16T09:17:43,cash,TESLA,MODEL Y,5,5,1.0
2026-07-16T09:17:43,cash,TOYOTA,AYGO X,3,0,0.0
2026-07-16T09:17:43,cash,TOYOTA,C-HR,4,0,0.0
2026-07-16T09:17:43,cash,TOYOTA,COROLLA,3,0,0.0
2026-07-16T09:17:43,cash,TOYOTA,COROLLA TS,9,0,0.0
2026-07-16T09:17:43,cash,TOYOTA,PROACE CITY,1,0,0.0
2026-07-16T09:17:43,cash,TOYOTA,RAV4 HSD,2,0,0.0
2026-07-16T09:17:43,cash,TOYOTA,RAV4 PLUG IN,5,0,0.0
2026-07-16T09:17:43,cash,TOYOTA,YARIS,2,0,0.0
2026-07-16T09:17:43,cash,TOYOTA,YARIS HYBRID,2,0,0.0
2026-07-16T09:17:43,cash,VOLKSWAGEN,GOLF,7,0,0.0
2026-07-16T09:17:43,cash,VOLKSWAGEN,POLO,6,0,0.0
2026-07-16T09:17:43,cash,VOLKSWAGEN,T-ROC,5,0,0.0
2026-07-16T09:17:43,cash,VOLKSWAGEN,TIGUAN,3,0,0.0
2026-07-16T09:17:43,cash,VOLKSWAGEN,TIGUAN ALLSPACE,4,0,0.0
2026-07-16T09:17:43,cash,VOLKSWAGEN,TOURAN,1,0,0.0
2026-07-16T09:17:43,cash,VOLKSWAGEN,TRANSPORTER,1,0,0.0
2026-07-17T09:11:56,leasing,AUDI,A3 SPORTBACK,6,0,0.0
2026-07-17T09:11:56,leasing,BMW,IX1,1,1,1.0
2026-07-17T09:11:56,leasing,BMW,IX3,1,1,1.0
2026-07-17T09:11:56,leasing,BMW,SERIE 1,5,0,0.0
2026-07-17T09:11:56,leasing,BMW,SERIE 3,2,0,0.0
2026-07-17T09:11:56,leasing,BMW,X1,5,0,0.0
2026-07-17T09:11:56,leasing,BMW,X3,2,0,0.0
2026-07-17T09:11:56,leasing,CITROEN,BERLINGO,9,0,0.0
2026-07-17T09:11:56,leasing,CITROEN,C3,7,0,0.0
2026-07-17T09:11:56,leasing,CITROEN,C3 AIRCROSS,6,0,0.0
2026-07-17T09:11:56,leasing,CITROEN,C4,4,0,0.0
2026-07-17T09:11:56,leasing,CITROEN,C5 AIRCROSS,11,0,0.0
2026-07-17T09:11:56,leasing,CITROEN,C5 X,4,0,0.0
2026-07-17T09:11:56,leasing,CITROEN,GRAND C4 SPACETOURER,1,0,0.0
2026-07-17T09:11:56,leasing,CITROEN,JUMPY,4,0,0.0
2026-07-17T09:11:56,leasing,DACIA,SANDERO,1,0,0.0
2026-07-17T09:11:56,leasing,DS,DS3,1,0,0.0
2026-07-17T09:11:56,leasing,DS,DS3 CROSSBACK,2,1,0.5
2026-07-17T09:11:56,leasing,DS,DS7,2,0,0.0
2026-07-17T09:11:56,leasing,FIAT,500,1,0,0.0
2026-07-17T09:11:56,leasing,FORD,KUGA,5,0,0.0
2026-07-17T09:11:56,leasing,FORD,PUMA,1,0,0.0
2026-07-17T09:11:56,leasing,HYUNDAI,IONIQ,1,1,1.0
2026-07-17T09:11:56,leasing,HYUNDAI,KONA,1,1,1.0
2026-07-17T09:11:56,leasing,HYUNDAI,SANTA FE,1,0,0.0
2026-07-17T09:11:56,leasing,HYUNDAI,TUCSON,10,0,0.0
2026-07-17T09:11:56,leasing,JEEP,AVENGER,2,2,1.0
2026-07-17T09:11:56,leasing,KIA,CEED,4,0,0.0
2026-07-17T09:11:56,leasing,KIA,E-NIRO,1,1,1.0
2026-07-17T09:11:56,leasing,KIA,NIRO,1,0,0.0
2026-07-17T09:11:56,leasing,KIA,NIRO EV,6,6,1.0
2026-07-17T09:11:56,leasing,KIA,PICANTO,1,0,0.0
2026-07-17T09:11:56,leasing,KIA,PROCEED,1,0,0.0
2026-07-17T09:11:56,leasing,KIA,RIO,1,0,0.0
2026-07-17T09:11:56,leasing,KIA,SPORTAGE,7,0,0.0
2026-07-17T09:11:56,leasing,KIA,STONIC,12,0,0.0
2026-07-17T09:11:56,leasing,KIA,XCEED,1,0,0.0
2026-07-17T09:11:56,leasing,MERCEDES-BENZ,CLASSE A,3,0,0.0
2026-07-17T09:11:56,leasing,MERCEDES-BENZ,CLASSE CLA,2,0,0.0
2026-07-17T09:11:56,leasing,MINI,COUNTRYMAN,1,0,0.0
2026-07-17T09:11:56,leasing,NISSAN,LEAF,1,1,1.0
2026-07-17T09:11:56,leasing,NISSAN,QASHQAI,6,0,0.0
2026-07-17T09:11:56,leasing,NISSAN,X-TRAIL,1,0,0.0
2026-07-17T09:11:56,leasing,OPEL,ASTRA,1,0,0.0
2026-07-17T09:11:56,leasing,OPEL,CORSA,4,0,0.0
2026-07-17T09:11:56,leasing,OPEL,CROSSLAND,3,0,0.0
2026-07-17T09:11:56,leasing,OPEL,GRANDLAND,1,0,0.0
2026-07-17T09:11:56,leasing,PEUGEOT,2008,19,0,0.0
2026-07-17T09:11:56,leasing,PEUGEOT,208,5,0,0.0
2026-07-17T09:11:56,leasing,PEUGEOT,3008,32,0,0.0
2026-07-17T09:11:56,leasing,PEUGEOT,308,6,0,0.0
2026-07-17T09:11:56,leasing,PEUGEOT,308 SW,2,0,0.0
2026-07-17T09:11:56,leasing,PEUGEOT,5008,13,0,0.0
2026-07-17T09:11:56,leasing,PEUGEOT,E-2008,12,12,1.0
2026-07-17T09:11:56,leasing,PEUGEOT,E-208,5,5,1.0
2026-07-17T09:11:56,leasing,PEUGEOT,EXPERT,5,0,0.0
2026-07-17T09:11:56,leasing,PEUGEOT,PARTNER,8,0,0.0
2026-07-17T09:11:56,leasing,RENAULT,ARKANA,13,0,0.0
2026-07-17T09:11:56,leasing,RENAULT,AUSTRAL,5,0,0.0
2026-07-17T09:11:56,leasing,RENAULT,CAPTUR,17,0,0.0
2026-07-17T09:11:56,leasing,RENAULT,CLIO,21,0,0.0
2026-07-17T09:11:56,leasing,RENAULT,ESPACE,1,0,0.0
2026-07-17T09:11:56,leasing,RENAULT,EXPRESS,19,0,0.0
2026-07-17T09:11:56,leasing,RENAULT,KADJAR,1,0,0.0
2026-07-17T09:11:56,leasing,RENAULT,KANGOO,3,0,0.0
2026-07-17T09:11:56,leasing,RENAULT,MASTER,1,0,0.0
2026-07-17T09:11:56,leasing,RENAULT,MEGANE,12,0,0.0
2026-07-17T09:11:56,leasing,RENAULT,MEGANE E-TECH,2,2,1.0
2026-07-17T09:11:56,leasing,RENAULT,SCENIC,6,0,0.0
2026-07-17T09:11:56,leasing,RENAULT,TRAFIC,5,0,0.0
2026-07-17T09:11:56,leasing,RENAULT,ZOE,1,1,1.0
2026-07-17T09:11:56,leasing,SKODA,FABIA,6,0,0.0
2026-07-17T09:11:56,leasing,SKODA,KAMIQ,5,0,0.0
2026-07-17T09:11:56,leasing,SKODA,KAROQ,1,0,0.0
2026-07-17T09:11:56,leasing,SKODA,KODIAQ,2,0,0.0
2026-07-17T09:11:56,leasing,SUZUKI,SWIFT,2,0,0.0
2026-07-17T09:11:56,leasing,TESLA,MODEL 3,4,4,1.0
2026-07-17T09:11:56,leasing,TESLA,MODEL Y,5,5,1.0
2026-07-17T09:11:56,leasing,TOYOTA,AYGO X,3,0,0.0
2026-07-17T09:11:56,leasing,TOYOTA,C-HR,3,0,0.0
2026-07-17T09:11:56,leasing,TOYOTA,COROLLA,2,0,0.0
2026-07-17T09:11:56,leasing,TOYOTA,COROLLA TS,8,0,0.0
2026-07-17T09:11:56,leasing,TOYOTA,PROACE CITY,1,0,0.0
2026-07-17T09:11:56,leasing,TOYOTA,RAV4 HSD,2,0,0.0
2026-07-17T09:11:56,leasing,TOYOTA,RAV4 PLUG IN,4,0,0.0
2026-07-17T09:11:56,leasing,TOYOTA,YARIS,1,0,0.0
2026-07-17T09:11:56,leasing,TOYOTA,YARIS CROSS,1,0,0.0
2026-07-17T09:11:56,leasing,TOYOTA,YARIS HYBRID,3,0,0.0
2026-07-17T09:11:56,leasing,VOLKSWAGEN,GOLF,6,0,0.0
2026-07-17T09:11:56,leasing,VOLKSWAGEN,POLO,4,0,0.0
2026-07-17T09:11:56,leasing,VOLKSWAGEN,T-ROC,8,0,0.0
2026-07-17T09:11:56,leasing,VOLKSWAGEN,TIGUAN,2,0,0.0
2026-07-17T09:11:56,leasing,VOLKSWAGEN,TIGUAN ALLSPACE,1,0,0.0
2026-07-17T09:11:56,leasing,VOLKSWAGEN,TOURAN,1,0,0.0
2026-07-17T09:11:56,leasing,VOLKSWAGEN,TRANSPORTER,1,0,0.0
2026-07-17T09:11:56,cash,AUDI,A3 SPORTBACK,6,0,0.0
2026-07-17T09:11:56,cash,BMW,IX1,1,1,1.0
2026-07-17T09:11:56,cash,BMW,IX3,1,1,1.0
2026-07-17T09:11:56,cash,BMW,SERIE 1,6,0,0.0
2026-07-17T09:11:56,cash,BMW,SERIE 2 ACTIVE TOURE,1,0,0.0
2026-07-17T09:11:56,cash,BMW,SERIE 3,2,0,0.0
2026-07-17T09:11:56,cash,BMW,X1,6,0,0.0
2026-07-17T09:11:56,cash,BMW,X3,2,0,0.0
2026-07-17T09:11:56,cash,BMW,X5,2,0,0.0
2026-07-17T09:11:56,cash,CITROEN,BERLINGO,10,0,0.0
2026-07-17T09:11:56,cash,CITROEN,C3,8,0,0.0
2026-07-17T09:11:56,cash,CITROEN,C3 AIRCROSS,6,0,0.0
2026-07-17T09:11:56,cash,CITROEN,C4,5,0,0.0
2026-07-17T09:11:56,cash,CITROEN,C5 AIRCROSS,12,0,0.0
2026-07-17T09:11:56,cash,CITROEN,C5 X,4,0,0.0
2026-07-17T09:11:56,cash,CITROEN,E-C4,1,1,1.0
2026-07-17T09:11:56,cash,CITROEN,GRAND C4 SPACETOURER,1,0,0.0
2026-07-17T09:11:56,cash,CITROEN,JUMPY,5,0,0.0
2026-07-17T09:11:56,cash,DACIA,SANDERO,1,0,0.0
2026-07-17T09:11:56,cash,DS,DS3,1,0,0.0
2026-07-17T09:11:56,cash,DS,DS3 CROSSBACK,2,1,0.5
2026-07-17T09:11:56,cash,DS,DS7,2,0,0.0
2026-07-17T09:11:56,cash,FIAT,500,1,0,0.0
2026-07-17T09:11:56,cash,FORD,KUGA,6,0,0.0
2026-07-17T09:11:56,cash,FORD,PUMA,1,0,0.0
2026-07-17T09:11:56,cash,FORD,TRANSIT CUSTOM,1,0,0.0
2026-07-17T09:11:56,cash,HYUNDAI,IONIQ,1,1,1.0
2026-07-17T09:11:56,cash,HYUNDAI,KONA,1,1,1.0
2026-07-17T09:11:56,cash,HYUNDAI,SANTA FE,1,0,0.0
2026-07-17T09:11:56,cash,HYUNDAI,TUCSON,10,0,0.0
2026-07-17T09:11:56,cash,JEEP,AVENGER,2,2,1.0
2026-07-17T09:11:56,cash,KIA,CEED,4,0,0.0
2026-07-17T09:11:56,cash,KIA,E-NIRO,1,1,1.0
2026-07-17T09:11:56,cash,KIA,NIRO,1,0,0.0
2026-07-17T09:11:56,cash,KIA,NIRO EV,6,6,1.0
2026-07-17T09:11:56,cash,KIA,PICANTO,1,0,0.0
2026-07-17T09:11:56,cash,KIA,PROCEED,1,0,0.0
2026-07-17T09:11:56,cash,KIA,RIO,1,0,0.0
